n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap
2041,entropy,56,6,3,5.248338502662319e-05,auto,None,0,True
